"","id","thread_id","author","author_full","author_followers","author_likes","author_videos","author_avatar","body","timestamp","unix_timestamp","is_duet","is_ad","music_name","music_id","music_url","music_thumbnail","music_author","video_url","tiktok_url","thumbnail_url","likes","comments","shares","plays","hashtags","challenges","diversification_labels","location_created","stickers","effects","warning"
"11","7478696951685352710","7478696951685352710","laboratoriodafusaoia","Brasil a Direita",8982,301,85,NA,"você votaria no Bolsonaro para presidente? deixe sua opinião, e já nos segue para ajudar  #bolsonaro #direito #presidente2026🇧🇷 #bolsonaropresidente",2025-03-06 14:03:50,1741269830,"no","no","som original - Brasil a Direita",NA,NA,NA,NA,"https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c003/oE08ILFvGuJ5CenJBBDAEsyoRunQqBPE4aE9fr/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=384&bt=192&cs=0&ds=3&ft=4fUEKMXh8Zmo098mbb4jVCPxJpWrKsd.&mime_type=video_mp4&qs=0&rc=aGZpNGk7M2Q1aTc6NjY5Z0Bpanh1b245cmh0eTMzNzczM0AtNWJiNF5fX2ExNGFgNmI1YSMycG9fMmRjajFgLS1kMTZzcw%3D%3D&btag=e000b0000&expire=1741785831&l=20250310132344AECD5A485494A10F7579&ply_type=2&policy=2&signature=ed77986aa48f2f6e8e5ef273009774ba&tk=tt_chain_token","https://www.tiktok.com/@laboratoriodafusaoia/video/7478696951685352710","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oEJuQyDCfQn7Fv8sqJfBRu5Z0o8UqaE9AEBWOI?lk3s=b59d6b55&x-expires=1741784400&x-signature=xnwGj6ACYwr%2FRv6qgyB89xVb7ik%3D&shp=b59d6b55&shcp=-",34,6,1,316,"bolsonaro,direito,presidente2026🇧🇷,bolsonaropresidente","bolsonaro,direito,presidente2026🇧🇷,bolsonaropresidente",NA,NA,NA,NA,NA
"12","7478815902335618359","7478815902335618359","rafaelnewsoficiall","RafaelNews da Dora Lopes 🇧🇷",239200,12400,2359,NA,"Bolsonaro elegível em 2026 #bolsonaro #bolsonaropreso #bolsonaropresidente2026",2025-03-06 21:45:26,1741297526,"no","no","Royalty","6942338867110348802","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/oEAYIoviLBBBjU1pjMi1AszOdWrwQA5JMifFJi","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/oQHYDDYftAafeheBAZtErUeWldfQQAA4AXhJYg~c5_720x720.jpeg","Egzod & Maestro Chives & Neoni","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c002/oQJS1PnOeACvgEGJIGeV6WIg2LjaCl1D1SIQCe/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1550&bt=775&cs=0&ds=3&ft=4fUEKMXh8Zmo098mbb4jVCPxJpWrKsd.&mime_type=video_mp4&qs=0&rc=aGU6OjpkODs2aDc7OGU4Z0Bpamxwcm45cms0eTMzNzczM0A0MTZgXi0zXzUxL2IvMDEzYSNjbjZmMmQ0YjJgLS1kMTZzcw%3D%3D&btag=e000b8000&expire=1741785841&l=20250310132344AECD5A485494A10F7579&ply_type=2&policy=2&signature=87bd8d55d4c570b8ff8d02cabd7c3b6d&tk=tt_chain_token","https://www.tiktok.com/@rafaelnewsoficiall/video/7478815902335618359","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/ow7lGe8rIIjSQuLeJAPgLEWUIfjCAAs8GCqAAj~tplv-dmt-logom:tos-useast2a-v-0068/owwrfADyZFDB3FRPnb50dAJEQEDKC7SIAAzhEe.image?lk3s=b59d6b55&x-expires=1741784400&x-signature=h3KnYfICmDzYKaClACW7DOCilqI%3D&shp=b59d6b55&shcp=-",245,48,11,2352,"bolsonaro,bolsonaropreso,bolsonaropresidente2026","bolsonaro,bolsonaropreso,bolsonaropresidente2026",NA,NA,"06/03/2025 COMENTA 22 SE VOCÊ 
VAI APOIAR ELE
PRESIDENTE",NA,NA
"13","7223957051502873861","7223957051502873861","julcypiacentini","Julcy",18000,28900,69,NA,"Meu eterno Presidente 😍 #bolsonaro #mito #eterno  #eternopresidente #thebest",2023-04-20 02:42:56,1681958576,"no","no","Seu Brilho Sumiu - Ao Vivo","7200842462317938690","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/owWqZnqbqydEtOKxBCYfs7lfl5kgMFQDdkQBYj","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/osEBz1AydOuRWAMMv0yAiNABiCoVqoAEAwfisO~c5_720x720.jpeg","Israel & Rodolffo & Mari Fernandez","https://webapp-va.tiktok.com/74651f4c5dce05ba253d00f326af9402/67d18ae7/kmoat/mps/logo/v3/r/p/v09044g40000ch0adbbc77u0l42ba8gg/4f4d09b3808e47c594f466d55dd20586/8b8f724496ec2dd0f71f4878f25daef9/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo098mbb4jVCPxJpWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApOzNnOGc5aTxmNzs7ZTM3N2cpamQ1b3g6ZWczZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYDMyL2EyMzExMjRiLTA2YWM6Y2Q1XzEtNGBfXmUtLTExLS06&btag=e000b0000&definition=720p&du=5&item_id=7223957051502873861&l=20250310132344AECD5A485494A10F7579&logo_type=tiktok_creator&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&sign_params=item_id%2Cuser_text&user_text=julcypiacentini","https://www.tiktok.com/@julcypiacentini/video/7223957051502873861","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oYIfhCA1EmIkRNVWLtAqAIFSyqOpQz8tIBhoAg?lk3s=b59d6b55&x-expires=1741784400&x-signature=sFsn55qffUBn8iOp4E4O07oLAFM%3D&shp=b59d6b55&shcp=-",61600,3057,7563,719900,"bolsonaro,mito,eterno,eternopresidente,thebest","bolsonaro,mito,eterno,eternopresidente,thebest",NA,NA,"Só pra lembrar que 
o meu Presidente
 Sempre será 
Esse  🥰",NA,NA
"14","7457188719012072710","7457188719012072710","felipetavarespe","felipetavarespe",38600,6123,73,NA,"🦑 É BANDIDO #vaiprofycaramba #fouryou #viral #eleicoes #bolsonaro #mito #3i #bolsonaropresidente #explore #fyp #voltabolsonaro #brasil",2025-01-07 15:00:57,1736262057,"no","no","LULA É BANDIDO","7377177305368873733","https://v77.tiktokcdn.com/122ef7b7ef0ae318abc87c02713392ee/67d039a4/video/tos/useast2a/tos-useast2a-v-27dcd7/osIBIAFAmfEgJGDZSFDEf5s6EerQxEAAkZf7E3/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7Thmn7OOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3Y7cW85cmZpczMzNzU8M0BpM3Y7cW85cmZpczMzNzU8M0BlbTVoMmRjc2RgLS1kMTZzYSNlbTVoMmRjc2RgLS1kMTZzcw%3D%3D&vvpl=1&l=20250310132344AECD5A485494A10F7579&btag=e00050000&cc=13&download=true","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/36e86a03ebc5ed650bd827ce44d42e7e~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=72dbfc60&x-expires=1741784400&x-signature=tGQoUZ%2Bbc6ecMP%2BdMjiULVfA9QE%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","O GIGANTE ACORDOU 🇧🇷","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/ogaEIShqxDA7tuQsjUF4CjOQ1Ifg6CifEnfs9E/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=4194&bt=2097&cs=0&ds=3&ft=4fUEKMXh8Zmo098mbb4jVCPxJpWrKsd.&mime_type=video_mp4&qs=0&rc=ODs1NDllOWk1ZDRpMzM7ZkBpanRpb3Y5cmZudzMzNzczM0BhYDYyXy4wNTIxNV5fMS9jYSNkc25eMmRjL3JgLS1kMTZzcw%3D%3D&btag=e00090000&expire=1741785886&l=20250310132344AECD5A485494A10F7579&ply_type=2&policy=2&signature=b204e59578d26665f0258e787d9cb682&tk=tt_chain_token","https://www.tiktok.com/@felipetavarespe/video/7457188719012072710","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o07FJ1GXLG1jeg6flGKCAEfRVxPIQkDeAdodxI?lk3s=b59d6b55&x-expires=1741784400&x-signature=EJkeYtlOl7NGaf2YiLBQ2aEF2Tk%3D&shp=b59d6b55&shcp=-",157900,3521,6909,1200000,"vaiprofycaramba,fouryou,viral,eleicoes,bolsonaro,mito,3i,bolsonaropresidente,explore,fyp,voltabolsonaro,brasil","vaiprofycaramba,fouryou,viral,eleicoes,bolsonaro,mito,3i,bolsonaropresidente,explore,fyp,voltabolsonaro,brasil",NA,NA,"Já posso falar agora, ANO QUE VEM É BOLSONARO🇧🇷🇧🇷 CHEGA 2026!🇧🇷🇧🇷🇧🇷 O EX MAIS AMADO DO BRASIL🇧🇷",NA,NA
"15","7161161838716013829","7161161838716013829","bolsonaroesperanca","Bolsonaro Esperança",361400,1735,808,NA,"Como é bom te ver sorrir meu Presidente 😍🇧🇷 #fy #fyrou #fyroupage #direita #direitaconservadora #bolsonaro #bolsonaroreeleito #bolsonaro2022",2022-11-01 21:25:25,1667337925,"no","no","Deserto (Trend)","7133698602332850178","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/d404eee0733f487bb34df0b330eabfe8","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/16501051a4b245fca682f444cb6838f0~c5_720x720.jpeg","Maria Marçal",NA,"https://www.tiktok.com/@bolsonaroesperanca/video/7161161838716013829","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c83095a45f39439c91ce545bc0a82d8d_1667337926?lk3s=b59d6b55&x-expires=1741784400&x-signature=bsvAxpVLPDH0cMWFlzB6GaBtGYg%3D&shp=b59d6b55&shcp=-",46600,2214,3121,595200,"fy,fyrou,fyroupage,direita,direitaconservadora,bolsonaro,bolsonaroreeleito,bolsonaro2022","fy,fyrou,fyroupage,direita,direitaconservadora,bolsonaro,bolsonaroreeleito,bolsonaro2022",NA,NA,"Bolsonaro chegando todo sorridente pra fazer seu Pronunciamento.
😍🇧🇷",NA,NA
"16","7428359137643220230","7428359137643220230","vigilantecomorgulho","Vigilantecomorgulho",193500,1572,989,NA,"a diferença entre lula e Bolsonaro  #lulapresidente2022 #bolsonaro2022 #bolsonaropresidente #presidentelula #mito #jairmessiasbolsonaro #sinaisdoseucorpoqueindicamalgo #novaportariadasegurancaprivada #vigilanteatentooficial #doencas #porteiro #vigia #profissoesantigas #foryoupage #vigilantecommuitoorgulho👮🏽‍♀️💪🏻 #vigianoturno🙌 #segurancaprivadadobrasil💀💀💀💀 #vigilantes #chácalmante #vigilanteoperacional #vigilante #presidentelula #segurancaprivadadobrasil💀💀💀💀",2024-10-21 22:27:28,1729549648,"no","no","Dark and tense epic battle song(825252)","6839738556894676994","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/2f566fc04f8444f4bd2ee08ca728a0eb","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/43faa110cb7545508bcb8448e005da2d~c5_720x720.jpeg","Earliri",NA,"https://www.tiktok.com/@vigilantecomorgulho/video/7428359137643220230","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/ooEZWx1AiPXibQBIAwbzQEBAUUZ6AdsG6HuAi?lk3s=b59d6b55&x-expires=1741784400&x-signature=RlBnt%2BaxRVSq%2B0D9sTGywjgGe88%3D&shp=b59d6b55&shcp=-",11400,303,2341,300800,"lulapresidente2022,bolsonaro2022,bolsonaropresidente,presidentelula,mito,jairmessiasbolsonaro,sinaisdoseucorpoqueindicamalgo,novaportariadasegurancaprivada,vigilanteatentooficial,doencas,porteiro,vigia,profissoesantigas,foryoupage,vigilantecommuitoorgulho👮🏽‍♀️💪🏻,vigianoturno🙌,segurancaprivadadobrasil💀💀💀💀,vigilantes,chácalmante,vigilanteoperacional,vigilante,presidentelula,segurancaprivadadobrasil💀💀💀💀","lulapresidente2022,bolsonaro2022,bolsonaropresidente,presidentelula,mito,jairmessiasbolsonaro,sinaisdoseucorpoqueindicamalgo,novaportariadasegurancaprivada,vigilanteatentooficial,doencas,porteiro,vigia,profissoesantigas,foryoupage,vigilantecommuitoorgulho👮🏽‍♀️💪🏻,vigianoturno🙌,segurancaprivadadobrasil💀💀💀💀,vigilantes,chácalmante,vigilanteoperacional,vigilante",NA,NA,NA,NA,NA
"17","7409341432516955398","7409341432516955398","larissa_gabimoreira","L🎀",2880,45500,4,NA,"Deus acima de tudo Brasil acima de todos🇧🇷@BolsonaroMessiasJair  #meupresidente #bolsonaro #foryourpage",2024-08-31 16:29:04,1725121744,"no","no","áudio da emy tiktok baniu meu video","7145240010835725062","https://v77.tiktokcdn.com/32a23779a7b13c3ca3eef68b9de05fca/67d03978/video/tos/useast2a/tos-useast2a-v-27dcd7/daca883d5f584d91851f9b1a4ab2b0b7/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=246&bt=123&ds=5&ft=.NpOcInz7ThUn7OOXq8Zmo&mime_type=video_mp4&qs=13&rc=Mzc2Nzc6ZnZpZjMzNzU8M0BpMzc2Nzc6ZnZpZjMzNzU8M0A1Y2VfcjRvb2hgLS1kMTZzYSM1Y2VfcjRvb2hgLS1kMTZzcw%3D%3D&vvpl=1&l=2025031013234786594A895256180FE7E2&btag=e00078000&cc=13&download=true","https://p77-sign-va.tiktokcdn.com/tos-maliva-avt-0068/195def5227d8c454f98cd6e6d1acb414~tplv-tiktokx-cropcenter:1080:1080.jpeg?dr=14579&refresh_token=319fe129&x-expires=1741784400&x-signature=blWDc4wlz1OkQt5uK%2F0RmkAEuH8%3D&t=4d5b0474&ps=13740610&shp=a5d48078&shcp=b59d6b55&idc=maliva","emymiranda__","https://webapp-va.tiktok.com/b1d599c24e9d2ccce94caa053fb4873c/67d18af4/kmoat/mps/logo/v3/r/p/v09044g40000cr9k7hnog65t6o4gvc4g/7b8054f875ce416085f18ffcf84bd891/8fba86168ea5adca29c0ba24f842295c/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0v8mbb4jV5qL-pWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApPGc3aWk7aTs5N2Y6aTg7OmcpN3k3OThqcTo8ZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYC41XzVgYy4yLS5iMjUxLV86Y2RgZGxxM2xlaG8tLTExLS06&btag=e000b8000&definition=720p&du=15&item_id=7409341432516955398&l=2025031013234786594A895256180FE7E2&logo_type=tiktok_creator&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&sign_params=item_id%2Cuser_text&user_text=larissa_gabimoreira","https://www.tiktok.com/@larissa_gabimoreira/video/7409341432516955398","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o4YmGQSIbIkQRZF0iETLS2eIQQGD2iAfNAeeZC?lk3s=b59d6b55&x-expires=1741784400&x-signature=bsNY6VDDEQG1OKd44UaS7cB57Z0%3D&shp=b59d6b55&shcp=-",50600,1753,2233,521900,"meupresidente,bolsonaro,foryourpage","meupresidente,bolsonaro,foryourpage",NA,NA,"
colega, sou Bolsonaro até hoje!🇧🇷 ""Você é fiel?""
",NA,NA
"18","7181679701973355782","7181679701973355782","fernandobessa123","Fernando Bessa",1453,2216,23,NA,"#CapCut #bolsonaro2022 #viralvideo #bolsonaro2022🇧🇷🇧🇷 #FelizAnoNovo",2022-12-27 04:25:17,1672115117,"no","no","Unstoppable (I put my armor on, show you how strong I am)","6990441958090999809","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/osQeatBWQsZQKrrVIbIwyoXzjvFeCncgWdDgCB","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/e2b8291be66e4d22bcf98f64171cdf70~c5_720x720.jpeg","Sia","https://webapp-va.tiktok.com/3dccd95f5762a1a68e7b14b57f29e9e5/67d18af6/kmoat/mps/logo/v3/r/p/v09044g40000cel73qjc77u6g2dfrc9g/5bc4c76b4be24d86860b1b47f1639ef9/4dc5e697a5a009a721a774175295e8a1/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0v8mbb4jV5qL-pWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApaTw5aTc0Mzs7N2g3OWZmOGcpPHVnang6bTZvZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYDZiMC40X18zM2EvX180MV86Y2RgYy8zNGBuNGItLTExLS06&btag=e000b8000&definition=720p&du=17&item_id=7181679701973355782&l=2025031013234786594A895256180FE7E2&logo_type=tiktok_creator&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&sign_params=item_id%2Cuser_text&user_text=fernandobessa123","https://www.tiktok.com/@fernandobessa123/video/7181679701973355782","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/o0YqRnmzjIJwEeBNcBqehaHDQXnBAxA7qQbt6T?lk3s=b59d6b55&x-expires=1741784400&x-signature=09Ung93SVTnvs%2FA4tIHlTGgkqi8%3D&shp=b59d6b55&shcp=-",3538,233,514,17600,"capcut,bolsonaro2022,viralvideo,bolsonaro2022🇧🇷🇧🇷,felizanonovo","capcut,bolsonaro2022,viralvideo,bolsonaro2022🇧🇷🇧🇷,felizanonovo",NA,NA,"Presidente 
Bolsonaro 
2023",NA,NA
"19","7474216345962351927","7474216345962351927","agnaldosf_","Agnaldo Souza Filho 🇧🇷",6795,13900,19,NA,"Bolsonaro Presidente 2026 . . . . #bolsonaro #michellebolsonaro #pf #mito #bolsonaropresidente #forro #pesquisa #direitaconservadora #brasil #22",2025-02-22 12:16:48,1740226608,"no","no","Sala de Reboco","7140732080614279170","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/76ace318d9eb465fb13f5c538a366bbb","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/a7328f5a4b01487c88a0329c67d36c3e~c5_720x720.jpeg","Luiz Poderoso Chefão","https://webapp-va.tiktok.com/ea0be9fa9af84d8655eb9b0faa12abf2/67d18af0/kmoat/mps/logo/v3/r/p/v09044g40000cusrvd7og65q17gvk7c0/1d2315935e854a83975df39cbd8bb2b7/5398add67c5cbd0e6ea5c1e6bc97211c/mp4/main.mp4?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=0&bt=0&cs=0&ds=3&ft=piBEGMXh8Zmo0v8mbb4jV5qL-pWrKsd.&mime_type=video_mp4&qs=0&rc=cnF8b2hsc2d3SkBwbmQxaDFwekApZWU7ZTxpODw7Nzs4PDQ1NGcpZm5qNDhqOnl2ZjMzajc8eXljRl5Nc3FePmJKYSNgbV90YmJeYDQvX2FgMGE0MF4yYjAyMGE6Yy00czRuM2xhb3ItLTExLS06&btag=e000b0000&definition=720p&du=12&item_id=7474216345962351927&l=2025031013234786594A895256180FE7E2&logo_type=tiktok_creator&ply_type=2&policy=eyJ2bSI6MiwiY2siOiJ0dF9jaGFpbl90b2tlbiJ9&sign_params=item_id%2Cuser_text&user_text=agnaldosf_","https://www.tiktok.com/@agnaldosf_/video/7474216345962351927","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oUEg5P6ImC3hHgje0HIAuFECewDDHcA3EfY0CS?lk3s=b59d6b55&x-expires=1741784400&x-signature=JH6%2FVSK8YrxgJoA%2B2pbf4QiTQQA%3D&shp=b59d6b55&shcp=-",38100,5441,9013,1300000,"bolsonaro,michellebolsonaro,pf,mito,bolsonaropresidente,forro,pesquisa,direitaconservadora,brasil,22","bolsonaro,michellebolsonaro,pf,mito,bolsonaropresidente,forro,pesquisa,direitaconservadora,brasil,22",NA,NA,"A preocupação de quem foi denunciado Pela PF ",NA,NA
"20","7414198998128512261","7414198998128512261","omundoemestatisticas","🌍",259600,4655,725,NA,"Veja a comparação entre o Lula e o Bolsonaro. #lula #bolsonaro #aprendanotiktok #curiosidades #fyp #foryou",2024-09-14 13:50:00,1726321800,"no","no","VAAAI - Slowed","7345595021602703362","https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/ogpgVFftEMEIg2IPahfcd1NCZiuKmDQOBOvxB3","https://p77-va.tiktokcdn.com/img/tos-useast2a-v-2774/ooAfNFHHC4oZKDyNImoBBTAZHoEt8lfQgABhI3~c5_720x720.jpeg","DR MØB","https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c001/oECEo4cIuIk9gUz4FikoBxiErB4IfrAhKQANNk/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=1150&bt=575&cs=0&ds=3&ft=4fUEKMXh8Zmo0v8mbb4jV5qL-pWrKsd.&mime_type=video_mp4&qs=0&rc=PDU8OzpkODNmZjY2OmQ7NEBpMzQzNHI5cm47dTMzNzgzM0A1YjY2MzRiXi4xL2A1Y18wYSNwMjZrMmRjYWZgLS1kLzZzcw%3D%3D&btag=e00090000&expire=1741785889&l=2025031013234786594A895256180FE7E2&ply_type=2&policy=2&signature=c5bac803c5fa10e0043cb332abd0fcf8&tk=tt_chain_token","https://www.tiktok.com/@omundoemestatisticas/video/7414198998128512261","https://p77-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oouzNsNIPAt4BKM4oEi4chkBofFhCtkigBAbkI?lk3s=b59d6b55&x-expires=1741784400&x-signature=q1pPr8B%2FyW0fyLHl%2BCyEidS1Vvw%3D&shp=b59d6b55&shcp=-",66800,4349,1178,2700000,"lula,bolsonaro,aprendanotiktok,curiosidades,fyp,foryou","lula,bolsonaro,aprendanotiktok,curiosidades,fyp,foryou",NA,NA,NA,NA,NA
"21","7434692612776365367","7434692612776365367","deuspatriabrasiloficial","Deus Pátria Brasil",21700,30,218,NA,"Trump diz que uma honra ter a presença do Presidente Bolsonaro e fica impressionado com a saudação que bolsonaro recebe. #direitaconservadora #venezuela #cuba #bolsonaro #lula",2024-11-08 00:04:36,1731024276,"no","no","som original - Deus, pátria e família","7434692639168203576","https://v16m.tiktokcdn.com/1d0c4b973f4be322219e5456f9cddef7/67d03981/video/tos/useast2a/tos-useast2a-v-27dcd7/oIEAtn7UlBVABQJwv2ECAFEBWVDZfLAlIfqZZJ/?a=1233&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=0&dr=0&er=2&cd=0%7C0%7C0%7C0&br=250&bt=125&ds=5&ft=.NpOcInz7ThUn7OOXq8Zmo&mime_type=audio_mpeg&qs=13&rc=M3lnOXE5cjlvdjMzNzU8M0BpM3lnOXE5cjlvdjMzNzU8M0BpbzBmMmRjX2pgLS1kMTZzYSNpbzBmMmRjX2pgLS1kMTZzcw%3D%3D&vvpl=1&l=2025031013234786594A895256180FE7E2&btag=e00078000&cc=3&download=true","https://p77-va.tiktokcdn.com/img/tos-maliva-avt-0068/7349e634618fb5f5dc2a8e6ded0a1806~c5_720x720.jpeg","Deus, pátria e família",NA,"https://www.tiktok.com/@deuspatriabrasiloficial/video/7434692612776365367","https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/owoPSUnZKBPytLUFiIUAU3ZVBEEmNQmSNiiA1~tplv-dmt-logom:tos-useast2a-v-0068/oAAlEEJIBIsrqBVjoifZAPAAjir1AzgCZ6wIPt.image?lk3s=b59d6b55&x-expires=1741784400&x-signature=oSN4224fALtNwSLqW5PqGn1yQCY%3D&shp=b59d6b55&shcp=-",103000,8,6551,1800000,"direitaconservadora,venezuela,cuba,bolsonaro,lula","direitaconservadora,venezuela,cuba,bolsonaro,lula",NA,NA,"Trump se impressionou 
Com a saudação que foi feita ao Bolsonaro 
Trump e Bolsonaro",NA,NA
"22","7447624843765255430","7447624843765255430","batista8k","Samuel",10100,441,155,NA,"bolsonaro sendo preso #bolsonaro",2024-12-12 20:28:12,1734035292,"no","no","som original - Samuel",NA,NA,NA,NA,"https://v16-webapp-prime.tiktok.com/video/tos/useast2a/tos-useast2a-ve-0068c004/ooEGLCSvoIDZfV5bQde2IeibSRtjOIAxLCujgC/?a=1988&bti=NDU3ZjAwOg%3D%3D&ch=0&cr=3&dr=0&lr=all&cd=0%7C0%7C0%7C&cv=1&br=2718&bt=1359&cs=0&ds=3&ft=4fUEKMXh8Zmo0i8mbb4jV_LRZpWrKsd.&mime_type=video_mp4&qs=0&rc=NDdmZWY3ZGdkaWc4Ozc7aEBpamlseWo5cmVudzMzNzczM0BeNF82MmIxX2IxLTIwMzQzYSNsay9xMmRjYmFgLS1kMTZzcw%3D%3D&btag=e000b0000&expire=1741785836&l=20250310132349D8769B875A5041048213&ply_type=2&policy=2&signature=4fd9e2461f4687bee1c33542fc6e441c&tk=tt_chain_token","https://www.tiktok.com/@batista8k/video/7447624843765255430","https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/oI1CxfabrorIBh9IAUwiAWAkRgriEzn8zvO7c5?lk3s=b59d6b55&x-expires=1741784400&x-signature=hWuIJJKYTPtOSDGLWkeM3lA3haE%3D&shp=b59d6b55&shcp=-",247,21,186,21200,"bolsonaro","bolsonaro",NA,NA,NA,NA,NA
